Year,Series,Value
2023,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2020 United States dollars)",2.928
2023,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2020 United States dollars)",0.0009
2023,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2020 United States dollars)",0.1024
2023,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2020 United States dollars)",0.0582
2023,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2020 United States dollars)",0.2152
2023,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2020 United States dollars)",1.1049
2023,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2020 United States dollars)",1.4464
2024,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2020 United States dollars)",0.0571
2024,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2020 United States dollars)",0.0973
2024,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2020 United States dollars)",0.0008
2024,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2020 United States dollars)",2.8418
2024,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2020 United States dollars)",1.3859
2024,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2020 United States dollars)",1.0886
2024,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2020 United States dollars)",0.2121
2000,"Domestic material consumption, by type of raw material (tonnes)",7382.33
2000,"Domestic material consumption, by type of raw material (tonnes)",-21987.572
2000,"Domestic material consumption, by type of raw material (tonnes)",39457560.6398
2000,"Domestic material consumption, by type of raw material (tonnes)",12913260.3552
2000,"Domestic material consumption, by type of raw material (tonnes)",394109.2328
2000,"Domestic material consumption, by type of raw material (tonnes)",1423994.55
2000,"Domestic material consumption, by type of raw material (tonnes)",24740801.7438
2001,"Domestic material consumption, by type of raw material (tonnes)",25059950.9001
2001,"Domestic material consumption, by type of raw material (tonnes)",1512173.498
2001,"Domestic material consumption, by type of raw material (tonnes)",478493.4445
2001,"Domestic material consumption, by type of raw material (tonnes)",14559460.1548
2001,"Domestic material consumption, by type of raw material (tonnes)",41636041.7473
2001,"Domestic material consumption, by type of raw material (tonnes)",18011.153
2001,"Domestic material consumption, by type of raw material (tonnes)",7952.597
2002,"Domestic material consumption, by type of raw material (tonnes)",8330.544
2002,"Domestic material consumption, by type of raw material (tonnes)",38739326.0221
2002,"Domestic material consumption, by type of raw material (tonnes)",-102707.294
2002,"Domestic material consumption, by type of raw material (tonnes)",14157974.0862
2002,"Domestic material consumption, by type of raw material (tonnes)",508445.8132
2002,"Domestic material consumption, by type of raw material (tonnes)",1553390.986
2002,"Domestic material consumption, by type of raw material (tonnes)",22613891.8867
2003,"Domestic material consumption, by type of raw material (tonnes)",27567.413
2003,"Domestic material consumption, by type of raw material (tonnes)",46247381.5569
2003,"Domestic material consumption, by type of raw material (tonnes)",7741.511
2003,"Domestic material consumption, by type of raw material (tonnes)",26608415.7688
2003,"Domestic material consumption, by type of raw material (tonnes)",1673655.692
2003,"Domestic material consumption, by type of raw material (tonnes)",473198.9543
2003,"Domestic material consumption, by type of raw material (tonnes)",17456802.2178
2004,"Domestic material consumption, by type of raw material (tonnes)",7141.372
2004,"Domestic material consumption, by type of raw material (tonnes)",45761984.6734
2004,"Domestic material consumption, by type of raw material (tonnes)",41436.101
2004,"Domestic material consumption, by type of raw material (tonnes)",17965508.8541
2004,"Domestic material consumption, by type of raw material (tonnes)",505495.5413
2004,"Domestic material consumption, by type of raw material (tonnes)",1611917.171
2004,"Domestic material consumption, by type of raw material (tonnes)",25630485.634
2005,"Domestic material consumption, by type of raw material (tonnes)",27736427.6913
2005,"Domestic material consumption, by type of raw material (tonnes)",1875760.748
2005,"Domestic material consumption, by type of raw material (tonnes)",495450.2327
2005,"Domestic material consumption, by type of raw material (tonnes)",18386197.8554
2005,"Domestic material consumption, by type of raw material (tonnes)",42898.748
2005,"Domestic material consumption, by type of raw material (tonnes)",7885.992
2005,"Domestic material consumption, by type of raw material (tonnes)",48544621.2674
2006,"Domestic material consumption, by type of raw material (tonnes)",11202.12
2006,"Domestic material consumption, by type of raw material (tonnes)",58898.36
2006,"Domestic material consumption, by type of raw material (tonnes)",18712584.1078
2006,"Domestic material consumption, by type of raw material (tonnes)",491102.0451
2006,"Domestic material consumption, by type of raw material (tonnes)",1307211.907
2006,"Domestic material consumption, by type of raw material (tonnes)",25075661.7203
2006,"Domestic material consumption, by type of raw material (tonnes)",45656660.2602
2007,"Domestic material consumption, by type of raw material (tonnes)",24871613.2323
2007,"Domestic material consumption, by type of raw material (tonnes)",22020758.3822
2007,"Domestic material consumption, by type of raw material (tonnes)",1704816.432
2007,"Domestic material consumption, by type of raw material (tonnes)",618510.3881
2007,"Domestic material consumption, by type of raw material (tonnes)",584128.262
2007,"Domestic material consumption, by type of raw material (tonnes)",12971.238
2007,"Domestic material consumption, by type of raw material (tonnes)",49812797.9346
2008,"Domestic material consumption, by type of raw material (tonnes)",20101913.8793
2008,"Domestic material consumption, by type of raw material (tonnes)",31049997.7683
2008,"Domestic material consumption, by type of raw material (tonnes)",53501217.5259
2008,"Domestic material consumption, by type of raw material (tonnes)",14797.244
2008,"Domestic material consumption, by type of raw material (tonnes)",149896.178
2008,"Domestic material consumption, by type of raw material (tonnes)",521848.1203
2008,"Domestic material consumption, by type of raw material (tonnes)",1662764.336
2009,"Domestic material consumption, by type of raw material (tonnes)",30713300.7516
2009,"Domestic material consumption, by type of raw material (tonnes)",20883229.4097
2009,"Domestic material consumption, by type of raw material (tonnes)",2542071.6549
2009,"Domestic material consumption, by type of raw material (tonnes)",1645109.46
2009,"Domestic material consumption, by type of raw material (tonnes)",137846.07
2009,"Domestic material consumption, by type of raw material (tonnes)",18077.902
2009,"Domestic material consumption, by type of raw material (tonnes)",55939635.2482
2010,"Domestic material consumption, by type of raw material (tonnes)",58577965.1691
2010,"Domestic material consumption, by type of raw material (tonnes)",18861.938
2010,"Domestic material consumption, by type of raw material (tonnes)",634664.234
2010,"Domestic material consumption, by type of raw material (tonnes)",22389728.6807
2010,"Domestic material consumption, by type of raw material (tonnes)",2224605.562
2010,"Domestic material consumption, by type of raw material (tonnes)",2206286.662
2010,"Domestic material consumption, by type of raw material (tonnes)",31103818.0924
2011,"Domestic material consumption, by type of raw material (tonnes)",17400.168
2011,"Domestic material consumption, by type of raw material (tonnes)",2375673.587
2011,"Domestic material consumption, by type of raw material (tonnes)",20277303.3635
2011,"Domestic material consumption, by type of raw material (tonnes)",52098377.3623
2011,"Domestic material consumption, by type of raw material (tonnes)",436815.863
2011,"Domestic material consumption, by type of raw material (tonnes)",26923544.6205
2011,"Domestic material consumption, by type of raw material (tonnes)",2067639.7603
2012,"Domestic material consumption, by type of raw material (tonnes)",353594.565
2012,"Domestic material consumption, by type of raw material (tonnes)",57414994.6068
2012,"Domestic material consumption, by type of raw material (tonnes)",21611007.0789
2012,"Domestic material consumption, by type of raw material (tonnes)",2267745.367
2012,"Domestic material consumption, by type of raw material (tonnes)",17915.099
2012,"Domestic material consumption, by type of raw material (tonnes)",3259828.7251
2012,"Domestic material consumption, by type of raw material (tonnes)",29904903.7717
2013,"Domestic material consumption, by type of raw material (tonnes)",382105.064
2013,"Domestic material consumption, by type of raw material (tonnes)",29033472.2191
2013,"Domestic material consumption, by type of raw material (tonnes)",3145672.4461
2013,"Domestic material consumption, by type of raw material (tonnes)",18362.795
2013,"Domestic material consumption, by type of raw material (tonnes)",2394906.18
2013,"Domestic material consumption, by type of raw material (tonnes)",27428772.0214
2013,"Domestic material consumption, by type of raw material (tonnes)",62403290.7256
2014,"Domestic material consumption, by type of raw material (tonnes)",431290.008
2014,"Domestic material consumption, by type of raw material (tonnes)",21584301.5749
2014,"Domestic material consumption, by type of raw material (tonnes)",2672262.814
2014,"Domestic material consumption, by type of raw material (tonnes)",18033.363
2014,"Domestic material consumption, by type of raw material (tonnes)",3303368.7185
2014,"Domestic material consumption, by type of raw material (tonnes)",29296799.0164
2014,"Domestic material consumption, by type of raw material (tonnes)",57306055.4949
2015,"Domestic material consumption, by type of raw material (tonnes)",60801665.8422
2015,"Domestic material consumption, by type of raw material (tonnes)",34505673.5935
2015,"Domestic material consumption, by type of raw material (tonnes)",3096599.3621
2015,"Domestic material consumption, by type of raw material (tonnes)",19245.552
2015,"Domestic material consumption, by type of raw material (tonnes)",3181318.303
2015,"Domestic material consumption, by type of raw material (tonnes)",19697790.8826
2015,"Domestic material consumption, by type of raw material (tonnes)",301038.149
2016,"Domestic material consumption, by type of raw material (tonnes)",22274.523
2016,"Domestic material consumption, by type of raw material (tonnes)",3591502.3636
2016,"Domestic material consumption, by type of raw material (tonnes)",34878090.3772
2016,"Domestic material consumption, by type of raw material (tonnes)",81270451.2399
2016,"Domestic material consumption, by type of raw material (tonnes)",259547.064
2016,"Domestic material consumption, by type of raw material (tonnes)",39414830.1961
2016,"Domestic material consumption, by type of raw material (tonnes)",3104206.716
2017,"Domestic material consumption, by type of raw material (tonnes)",70325025.7683
2017,"Domestic material consumption, by type of raw material (tonnes)",38933542.1876
2017,"Domestic material consumption, by type of raw material (tonnes)",3893861.8759
2017,"Domestic material consumption, by type of raw material (tonnes)",23892.605
2017,"Domestic material consumption, by type of raw material (tonnes)",3350393.643
2017,"Domestic material consumption, by type of raw material (tonnes)",23138671.0437
2017,"Domestic material consumption, by type of raw material (tonnes)",984664.413
2018,"Domestic material consumption, by type of raw material (tonnes)",1528661.988
2018,"Domestic material consumption, by type of raw material (tonnes)",3840115.577
2018,"Domestic material consumption, by type of raw material (tonnes)",31924231.4499
2018,"Domestic material consumption, by type of raw material (tonnes)",25253.008
2018,"Domestic material consumption, by type of raw material (tonnes)",6504552.5763
2018,"Domestic material consumption, by type of raw material (tonnes)",42096331.6757
2018,"Domestic material consumption, by type of raw material (tonnes)",85919146.2749
2019,"Domestic material consumption, by type of raw material (tonnes)",86598050.8092
2019,"Domestic material consumption, by type of raw material (tonnes)",41156094.6534
2019,"Domestic material consumption, by type of raw material (tonnes)",6919818.1221
2019,"Domestic material consumption, by type of raw material (tonnes)",26625.038
2019,"Domestic material consumption, by type of raw material (tonnes)",32632153.1607
2019,"Domestic material consumption, by type of raw material (tonnes)",4038915.853
2019,"Domestic material consumption, by type of raw material (tonnes)",1824443.982
2020,"Domestic material consumption, by type of raw material (tonnes)",1800377.9707
2020,"Domestic material consumption, by type of raw material (tonnes)",3248694.2777
2020,"Domestic material consumption, by type of raw material (tonnes)",25982.4452
2020,"Domestic material consumption, by type of raw material (tonnes)",32302766.0984
2020,"Domestic material consumption, by type of raw material (tonnes)",6075479.8993
2020,"Domestic material consumption, by type of raw material (tonnes)",47534895.4378
2020,"Domestic material consumption, by type of raw material (tonnes)",90988196.129
2021,"Domestic material consumption, by type of raw material (tonnes)",3332718.319
2021,"Domestic material consumption, by type of raw material (tonnes)",1855227.2356
2021,"Domestic material consumption, by type of raw material (tonnes)",46666032.9031
2021,"Domestic material consumption, by type of raw material (tonnes)",92460354.365
2021,"Domestic material consumption, by type of raw material (tonnes)",6334887.0466
2021,"Domestic material consumption, by type of raw material (tonnes)",34244522.6185
2021,"Domestic material consumption, by type of raw material (tonnes)",26966.2422
2022,"Domestic material consumption, by type of raw material (tonnes)",47246303.0728
2022,"Domestic material consumption, by type of raw material (tonnes)",1908013.1859
2022,"Domestic material consumption, by type of raw material (tonnes)",3354313.1678
2022,"Domestic material consumption, by type of raw material (tonnes)",27677.9732
2022,"Domestic material consumption, by type of raw material (tonnes)",35449254.6337
2022,"Domestic material consumption, by type of raw material (tonnes)",6682171.676
2022,"Domestic material consumption, by type of raw material (tonnes)",94667733.7093
2023,"Domestic material consumption, by type of raw material (tonnes)",94665558.1898
2023,"Domestic material consumption, by type of raw material (tonnes)",6957104.82
2023,"Domestic material consumption, by type of raw material (tonnes)",46763858.3136
2023,"Domestic material consumption, by type of raw material (tonnes)",35722825.1998
2023,"Domestic material consumption, by type of raw material (tonnes)",27848.2696
2023,"Domestic material consumption, by type of raw material (tonnes)",3312215.6133
2023,"Domestic material consumption, by type of raw material (tonnes)",1881705.9736
2024,"Domestic material consumption, by type of raw material (tonnes)",3350355.7067
2024,"Domestic material consumption, by type of raw material (tonnes)",28750.3504
2024,"Domestic material consumption, by type of raw material (tonnes)",37498341.183
2024,"Domestic material consumption, by type of raw material (tonnes)",47736514.4138
2024,"Domestic material consumption, by type of raw material (tonnes)",7306027.7982
2024,"Domestic material consumption, by type of raw material (tonnes)",97887198.8718
2024,"Domestic material consumption, by type of raw material (tonnes)",1967209.4196
