Year,Value,Series
2017,47.1606,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,22.0472,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,18.5361,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,65.3909,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,38.0136,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,5.5649,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,60.2119,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,4.4812,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,14.1441,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,32.879,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,80.5347,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,48.5635,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,54.9232,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,30.6066,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,12.7414,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,1.6599,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,40.6587,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,16.4813,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,50.0146,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,12.2216,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,26.6404,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,6.3131,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,26.7095,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,1.5991,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2017,27.8521,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,16.9462,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,3.9264,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,38.3251,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,29.8555,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,21.4112,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,44.9912,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,3.685,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,15.2863,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,44.1663,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,74.0042,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,28.8435,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,55.626,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,77.8839,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,25.5471,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,10.9144,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,63.2784,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,43.156,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,23.3227,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,42.914,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,30.6342,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,42.2484,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,1.0523,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,19.4971,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,38.4972,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,26.5807,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,12.3441,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,28.9538,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,14.6331,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,50.8453,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,12.3191,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,30.3714,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,0.9965,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,19.6354,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,34.0868,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,60.0253,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,7.941,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,54.2249,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,36.5354,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,22.157,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,1.5591,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,34.3652,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,58.13,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,60.9725,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,4.4522,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,68.2933,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,8.7462,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,50.1786,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,41.4331,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,12.0253,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,4.0004,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,12.5988,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,48.9688,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2018,6.1176,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,19.2558,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,0.9182,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,14.7083,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,3.5373,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,36.1161,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,25.926,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,16.4987,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,16.2427,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,52.8259,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,7.9202,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,63.6176,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,47.1873,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,59.3688,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,5.3649,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,17.2671,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,13.7741,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,74.9073,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,54.869,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,5.902,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,55.2883,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,31.0945,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,31.1315,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,26.3268,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,6.6413,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,47.3816,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,10.5015,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,4.9708,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,42.5263,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,17.9757,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,37.1975,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,45.2888,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,5.8649,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,60.5928,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,6.7794,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,40.465,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,35.4956,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,78.7148,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,59.8342,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,23.6085,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,11.6925,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,1.6182,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,39.7453,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,15.104,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,3.8226,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,41.9432,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,29.5906,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,6.604,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,26.1024,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,34.5156,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,3.783,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2019,13.1327,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,20.289,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,7.3221,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,42.1334,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,34.504,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,12.1764,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,4.8566,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,20.7933,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,43.8787,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,3.6212,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,12.1922,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,35.2301,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,8.4509,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,74.795,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,8.5468,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,65.2611,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,15.473,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,12.4281,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,23.0087,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,42.4255,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,38.1943,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,36.3607,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,58.5432,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,20.4162,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,2.9111,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,23.0885,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,44.0997,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,4.2065,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,31.0515,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,15.801,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,52.68,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,34.6958,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,28.8223,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,50.6111,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,15.0409,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,34.0302,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,61.055,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,10.2633,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,55.576,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,71.4339,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,36.3034,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,16.792,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,22.7039,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,50.1894,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,57.7,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,34.266,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,7.9916,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,65.3877,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,26.2922,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,54.519,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,38.8098,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,42.8571,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,27.7435,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,50.5689,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2023,11.8938,"Completion rate, by sex, location, wealth quintile and education level (%) - BOTHSEX"
2000,27.83,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2000,2.99,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2000,9.09,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2002,11.0951,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2002,7.1108,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2002,28.4744,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2002,47.7858,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2002,20.5137,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2002,11.963,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2002,2.8216,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2002,1.7311,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2002,13.4824,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,12.2276,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,4.109,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,18.8552,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,14.6451,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.8162,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,20.4158,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,7.1925,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,21.0553,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,8.1875,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,6.6239,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.7201,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,18.9929,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,47.3501,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.2104,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,10.8409,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,2.07,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,7.5545,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,1.6966,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,2.4763,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,1.646,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,5.9845,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.2833,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,3.6283,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.499,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,31.4573,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,12.6808,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.276,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,51.9295,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.556,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,7.4298,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,28.2182,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.2094,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,1.9751,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,17.1257,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,22.2341,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,4.0696,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,24.453,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,3.7199,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,14.4179,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2005,38.0422,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,25.6741,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,0.1304,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,38.3637,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,41.2304,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,10.5525,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,0.2575,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,1.54,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,73.27,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,23.2263,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,4.5605,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,17.6513,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,38.1554,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,0.2994,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,1.9838,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,22.7122,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,0.5202,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,3.1315,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,0.136,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,19.3558,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,56.3374,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,22.308,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,1.4195,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,16.5842,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,3.8748,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,11.9147,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,5.9919,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,45.6409,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,14.1254,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,3.5412,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,63.8528,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,26.3472,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,2.5217,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,23.415,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,17.895,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,30.1047,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,20.6851,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,55.1334,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,1.5815,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,16.2477,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,44.4036,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,5.7061,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,15.4357,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,0.558,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,3.2691,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,19.3628,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,1.5069,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,15.8491,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,41.7083,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,1.2215,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,33.5762,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2011,11.1067,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,8.13,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,27.1,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,64.64,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,60.12,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,0.3,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,38.44,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,11.16,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,8.45,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,66.69,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,16.13,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,4.61,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,58.72,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,35.69,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,13.04,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,4.27,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,49.98,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,18.78,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,7.49,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,28.67,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,1.55,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,26.81,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,2.43,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,33.63,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,7.21,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,43.57,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,6.73,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,38.98,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,3.05,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,75.87,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
2014,12.01,"Completion rate, by sex, location, wealth quintile and education level (%) - FEMALE"
